index	module_path	qualname	kind	lineno	end_lineno
0018	src/mindroom/api/knowledge.py	upload_knowledge_files.<locals>._mark_uploaded_source_changed	nested_async_function	589	596
0018	src/mindroom/api/knowledge.py	delete_knowledge_file	async_function	625	654
0018	src/mindroom/api/knowledge.py	knowledge_status	async_function	658	687
0018	src/mindroom/api/knowledge.py	reindex_knowledge	async_function	691	745
0019	src/mindroom/api/main.py	DraftAgentPolicyDefaultsRequest	class	60	65
0019	src/mindroom/api/main.py	DraftAgentPolicyKnowledgeRequest	class	68	74
0019	src/mindroom/api/main.py	DraftAgentPolicyPrivateRequest	class	77	83
0019	src/mindroom/api/main.py	DraftAgentPolicyAgentRequest	class	86	93
0019	src/mindroom/api/main.py	AgentPoliciesRequest	class	96	102
0019	src/mindroom/api/main.py	RawConfigSourceRequest	class	105	108
0019	src/mindroom/api/main.py	_worker_cleanup_interval_seconds	function	111	118
0019	src/mindroom/api/main.py	_cleanup_workers_once	function	121	162
0019	src/mindroom/api/main.py	_worker_cleanup_loop	async_function	165	202
0019	src/mindroom/api/main.py	api_runtime_paths	function	205	207
0019	src/mindroom/api/main.py	_published_snapshot	function	210	237
0019	src/mindroom/api/main.py	_app_context	function	240	242
0019	src/mindroom/api/main.py	_app_runtime_paths	function	245	247
0019	src/mindroom/api/main.py	initialize_api_app	function	250	286
0019	src/mindroom/api/main.py	_sync_standalone_knowledge_watchers	async_function	289	295
0019	src/mindroom/api/main.py	_watch_config	async_function	298	343
0019	src/mindroom/api/main.py	_lifespan	async_function	347	393
0019	src/mindroom/api/main.py	bind_orchestrator_knowledge_refresh_scheduler	function	396	401
0019	src/mindroom/api/main.py	_sanitize_entity_payload	function	424	428
0019	src/mindroom/api/main.py	_resolve_unique_entity_id	function	431	438
0019	src/mindroom/api/main.py	_set_config_generation_header	function	441	443
0019	src/mindroom/api/main.py	health_check	async_function	462	481
0019	src/mindroom/api/main.py	readiness_check	async_function	485	493
0019	src/mindroom/api/main.py	load_config	async_function	497	506
0019	src/mindroom/api/main.py	save_config	async_function	510	525
0019	src/mindroom/api/main.py	get_raw_config_source	async_function	529	538
0019	src/mindroom/api/main.py	save_raw_config_source	async_function	542	557
0019	src/mindroom/api/main.py	get_agent_policies	async_function	561	578
0019	src/mindroom/api/main.py	get_agents	async_function	582	594
0019	src/mindroom/api/main.py	get_agents.<locals>.read_agents	nested_function	585	592
0019	src/mindroom/api/main.py	update_agent	async_function	598	616
0019	src/mindroom/api/main.py	update_agent.<locals>.mutate	nested_function	606	609
0019	src/mindroom/api/main.py	create_agent	async_function	620	640
0019	src/mindroom/api/main.py	create_agent.<locals>.mutate	nested_function	628	633
0019	src/mindroom/api/main.py	delete_agent	async_function	644	661
0019	src/mindroom/api/main.py	delete_agent.<locals>.mutate	nested_function	651	654
0019	src/mindroom/api/main.py	get_teams	async_function	665	677
0019	src/mindroom/api/main.py	get_teams.<locals>.read_teams	nested_function	668	675
0019	src/mindroom/api/main.py	update_team	async_function	681	699
0019	src/mindroom/api/main.py	update_team.<locals>.mutate	nested_function	689	692
0019	src/mindroom/api/main.py	create_team	async_function	703	723
0019	src/mindroom/api/main.py	create_team.<locals>.mutate	nested_function	711	716
0019	src/mindroom/api/main.py	delete_team	async_function	727	744
0019	src/mindroom/api/main.py	delete_team.<locals>.mutate	nested_function	734	737
0019	src/mindroom/api/main.py	get_models	async_function	748	753
0019	src/mindroom/api/main.py	update_model	async_function	757	775
0019	src/mindroom/api/main.py	update_model.<locals>.mutate	nested_function	765	768
0019	src/mindroom/api/main.py	get_room_models	async_function	779	784
0019	src/mindroom/api/main.py	update_room_models	async_function	788	803
0019	src/mindroom/api/main.py	update_room_models.<locals>.mutate	nested_function	795	796
0019	src/mindroom/api/main.py	get_available_rooms	async_function	807	817
0019	src/mindroom/api/main.py	get_available_rooms.<locals>.read_rooms	nested_function	810	815
0020	src/mindroom/api/matrix_operations.py	RoomLeaveRequest	class	21	25
0020	src/mindroom/api/matrix_operations.py	_RoomInfo	class	28	32
0020	src/mindroom/api/matrix_operations.py	AgentRoomsResponse	class	35	43
0020	src/mindroom/api/matrix_operations.py	AllAgentsRoomsResponse	class	46	49
0020	src/mindroom/api/matrix_operations.py	_get_configured_matrix_entities	function	52	57
0020	src/mindroom/api/matrix_operations.py	_get_configured_matrix_entity	function	60	68
0020	src/mindroom/api/matrix_operations.py	_get_agent_matrix_rooms	async_function	71	126
0020	src/mindroom/api/matrix_operations.py	get_all_agents_rooms	async_function	130	148
0020	src/mindroom/api/matrix_operations.py	get_agent_rooms	async_function	152	170
0020	src/mindroom/api/matrix_operations.py	leave_room_endpoint	async_function	174	213
0020	src/mindroom/api/matrix_operations.py	leave_rooms_bulk	async_function	217	244
0021	src/mindroom/api/oauth.py	OAuthConnectResponse	class	52	57
0021	src/mindroom/api/oauth.py	OAuthStatusResponse	class	60	74
0021	src/mindroom/api/oauth.py	_load_provider	function	77	83
0021	src/mindroom/api/oauth.py	_require_oauth_api_user	async_function	86	87
0021	src/mindroom/api/oauth.py	_require_oauth_browser_user	async_function	90	99
0021	src/mindroom/api/oauth.py	_issue_authorization_url	function	102	176
0021	src/mindroom/api/oauth.py	_target_binding_payload	function	179	191
0021	src/mindroom/api/oauth.py	_resolved_worker_target_for_credentials	function	194	201
0021	src/mindroom/api/oauth.py	_verify_connect_target_authorized	function	204	215
0021	src/mindroom/api/oauth.py	_verify_connect_target_query	function	218	225
0021	src/mindroom/api/oauth.py	_verify_connect_target_binding	function	228	239
0021	src/mindroom/api/oauth.py	_verify_pending_target_binding	function	242	248
0021	src/mindroom/api/oauth.py	_claim_str	function	251	258
0021	src/mindroom/api/oauth.py	_same_external_identity	function	261	269
0021	src/mindroom/api/oauth.py	_same_oauth_client	function	272	277
0021	src/mindroom/api/oauth.py	_token_data_preserving_refresh_token	function	280	294
0021	src/mindroom/api/oauth.py	_script_json	function	297	298
0021	src/mindroom/api/oauth.py	_oauth_success_origin	function	301	304
0021	src/mindroom/api/oauth.py	connect	async_function	308	312
0021	src/mindroom/api/oauth.py	authorize	async_function	316	334
0021	src/mindroom/api/oauth.py	success	async_function	338	365
0021	src/mindroom/api/oauth.py	callback	async_function	369	432
0021	src/mindroom/api/oauth.py	status	async_function	436	482
0021	src/mindroom/api/oauth.py	disconnect	async_function	486	502
0022	src/mindroom/api/openai_compat.py	_ToolStreamState	class	118	122
0022	src/mindroom/api/openai_compat.py	_run_openai_response_backgrounds	async_function	125	152
0022	src/mindroom/api/openai_compat.py	_OpenAIJSONResponse	class	155	176
0022	src/mindroom/api/openai_compat.py	_OpenAIJSONResponse.__call__	async_method	160	176
0022	src/mindroom/api/openai_compat.py	_OpenAIStreamingResponse	class	179	202
0022	src/mindroom/api/openai_compat.py	_OpenAIStreamingResponse.__call__	async_method	185	202
0022	src/mindroom/api/openai_compat.py	_openai_completion_lock	function	205	223
0022	src/mindroom/api/openai_compat.py	_release_openai_completion_lock	function	226	228
0022	src/mindroom/api/openai_compat.py	_attach_openai_completion_lock_release	function	231	240
0022	src/mindroom/api/openai_compat.py	_PreparedOpenAITeamPrompt	class	244	248
0022	src/mindroom/api/openai_compat.py	_PreparedOpenAIMaterializedTeamExecution	class	252	256
0022	src/mindroom/api/openai_compat.py	_openai_team_request_log_context	function	259	280
0022	src/mindroom/api/openai_compat.py	_load_config	function	283	296
0022	src/mindroom/api/openai_compat.py	_openai_compatible_agent_names	function	299	306
0022	src/mindroom/api/openai_compat.py	_openai_incompatible_agents	function	309	316
0022	src/mindroom/api/openai_compat.py	_openai_incompatible_agent_closure	function	319	334
0022	src/mindroom/api/openai_compat.py	_unsupported_worker_scope_error	function	337	375
0022	src/mindroom/api/openai_compat.py	_validate_team_model_request	function	378	389
0022	src/mindroom/api/openai_compat.py	_validate_agent_model_request	function	392	403
0022	src/mindroom/api/openai_compat.py	_ChatMessage	class	411	415
0022	src/mindroom/api/openai_compat.py	_ChatCompletionRequest	class	418	442
0022	src/mindroom/api/openai_compat.py	_ChatCompletionChoice	class	448	453
0022	src/mindroom/api/openai_compat.py	_UsageInfo	class	456	461
0022	src/mindroom/api/openai_compat.py	_ChatCompletionResponse	class	464	473
0022	src/mindroom/api/openai_compat.py	_ChatCompletionChunkChoice	class	479	484
0022	src/mindroom/api/openai_compat.py	_ChatCompletionChunk	class	487	495
0022	src/mindroom/api/openai_compat.py	_ModelObject	class	501	509
0022	src/mindroom/api/openai_compat.py	_ModelListResponse	class	512	516
0022	src/mindroom/api/openai_compat.py	_OpenAIError	class	522	528
0022	src/mindroom/api/openai_compat.py	_OpenAIErrorResponse	class	531	534
0022	src/mindroom/api/openai_compat.py	_error_response	function	542	553
0022	src/mindroom/api/openai_compat.py	_authenticate_request	function	556	589
0022	src/mindroom/api/openai_compat.py	_is_error_response	function	592	617
0022	src/mindroom/api/openai_compat.py	_looks_like_raw_provider_error	function	633	639
0022	src/mindroom/api/openai_compat.py	_extract_content_text	function	642	652
0022	src/mindroom/api/openai_compat.py	_find_last_user_message	function	655	667
0022	src/mindroom/api/openai_compat.py	_convert_messages	function	670	717
0022	src/mindroom/api/openai_compat.py	_derive_session_id	function	720	747
0022	src/mindroom/api/openai_compat.py	_validate_chat_request	function	750	766
0022	src/mindroom/api/openai_compat.py	_parse_chat_request	function	769	793
0022	src/mindroom/api/openai_compat.py	_resolve_auto_route	async_function	796	821
0022	src/mindroom/api/openai_compat.py	_request_knowledge_refresh_scheduler	function	824	826
0022	src/mindroom/api/openai_compat.py	_log_missing_knowledge_bases	function	829	835
0022	src/mindroom/api/openai_compat.py	list_models	async_function	844	903
0022	src/mindroom/api/openai_compat.py	chat_completions	async_function	907	1044
0022	src/mindroom/api/openai_compat.py	_non_stream_completion	async_function	1052	1099
0022	src/mindroom/api/openai_compat.py	_chunk_json	function	1107	1123
0022	src/mindroom/api/openai_compat.py	_extract_tool_call_id	function	1126	1132
0022	src/mindroom/api/openai_compat.py	_allocate_next_tool_id	function	1135	1138
0022	src/mindroom/api/openai_compat.py	_raise_unmaterializable_team	function	1141	1143
0022	src/mindroom/api/openai_compat.py	_resolve_started_tool_id	function	1146	1155
0022	src/mindroom/api/openai_compat.py	_resolve_completed_tool_id	function	1158	1165
0022	src/mindroom/api/openai_compat.py	_inject_tool_metadata	function	1168	1169
0022	src/mindroom/api/openai_compat.py	_escape_tool_payload_text	function	1172	1173
0022	src/mindroom/api/openai_compat.py	_format_openai_tool_call_display	function	1176	1180
0022	src/mindroom/api/openai_compat.py	_format_openai_stream_tool_message	function	1183	1201
0022	src/mindroom/api/openai_compat.py	_format_stream_tool_event	function	1204	1228
0022	src/mindroom/api/openai_compat.py	_extract_stream_text	function	1231	1237
0022	src/mindroom/api/openai_compat.py	_extract_agent_stream_failure	function	1240	1246
0022	src/mindroom/api/openai_compat.py	_stream_completion	async_function	1249	1368
0022	src/mindroom/api/openai_compat.py	_stream_completion.<locals>.event_generator	nested_async_function	1307	1361
0022	src/mindroom/api/openai_compat.py	_build_team	function	1376	1436
0022	src/mindroom/api/openai_compat.py	_format_team_output	function	1439	1442
0022	src/mindroom/api/openai_compat.py	_is_failed_team_output	function	1445	1447
0022	src/mindroom/api/openai_compat.py	prepare_materialized_team_execution	async_function	1450	1514
0022	src/mindroom/api/openai_compat.py	_prepare_openai_team_prompt	async_function	1517	1554
0022	src/mindroom/api/openai_compat.py	_non_stream_team_completion	async_function	1557	1677
0022	src/mindroom/api/openai_compat.py	_stream_team_completion	async_function	1680	1849
0022	src/mindroom/api/openai_compat.py	_stream_team_completion.<locals>._cleanup	nested_async_function	1700	1708
0022	src/mindroom/api/openai_compat.py	_stream_team_completion.<locals>.mark_stream_failed	nested_function	1813	1815
0022	src/mindroom/api/openai_compat.py	_stream_team_completion.<locals>._event_generator	nested_async_function	1817	1833
0022	src/mindroom/api/openai_compat.py	_extract_team_stream_failure	function	1852	1863
0022	src/mindroom/api/openai_compat.py	_classify_team_event	function	1866	1893
0022	src/mindroom/api/openai_compat.py	_finalize_pending_tools	function	1896	1904
0022	src/mindroom/api/openai_compat.py	_team_stream_event_generator	async_function	1907	1971
0022	src/mindroom/api/openai_compat.py	_team_stream_event_generator.<locals>._chunk	nested_function	1929	1930
0023	src/mindroom/api/runtime_reload.py	_published_snapshot	function	22	48
0023	src/mindroom/api/runtime_reload.py	reload_api_runtime_config	function	51	100
0024	src/mindroom/api/sandbox_exec.py	runner_execution_mode	function	67	69
0024	src/mindroom/api/sandbox_exec.py	runner_uses_subprocess	function	72	74
0024	src/mindroom/api/sandbox_exec.py	runner_subprocess_timeout_seconds	function	77	87
0024	src/mindroom/api/sandbox_exec.py	runner_dedicated_worker_key	function	90	93
0024	src/mindroom/api/sandbox_exec.py	runner_dedicated_worker_root	function	96	101
0024	src/mindroom/api/sandbox_exec.py	shared_root_from_dedicated_worker_root	function	104	121
0024	src/mindroom/api/sandbox_exec.py	runner_shared_storage_root	function	124	146
0024	src/mindroom/api/sandbox_exec.py	runner_storage_root	function	149	153
0024	src/mindroom/api/sandbox_exec.py	runner_uses_dedicated_worker	function	156	158
0024	src/mindroom/api/sandbox_exec.py	request_execution_env	function	161	182
0024	src/mindroom/api/sandbox_exec.py	runtime_paths_with_execution_env	function	185	209
0024	src/mindroom/api/sandbox_exec.py	project_src_path	function	212	214
0024	src/mindroom/api/sandbox_exec.py	current_runtime_site_packages	function	217	230
0024	src/mindroom/api/sandbox_exec.py	subprocess_passthrough_env	function	233	235
0024	src/mindroom/api/sandbox_exec.py	generic_subprocess_env	function	238	246
0024	src/mindroom/api/sandbox_exec.py	worker_subprocess_env	function	249	267
0024	src/mindroom/api/sandbox_exec.py	resolve_subprocess_worker_context	function	270	281
0024	src/mindroom/api/sandbox_exec.py	subprocess_env_for_request	function	284	297
0024	src/mindroom/api/sandbox_exec.py	subprocess_worker_command	function	300	306
0024	src/mindroom/api/sandbox_exec.py	WorkspaceEnvHookError	class	309	310
0024	src/mindroom/api/sandbox_exec.py	_WorkspaceEnvHookOutputLimitError	class	313	319
